,label,text
408347,1,这是我用过的最最垃圾的电脑，我京东plus会员这么久，从来没有这么气愤过，看到那么多好评，我买了两台主机套装，两台机器一台装了公司销售ERP，ERP安装就花了八千多，另一台装了财务开票软件，除了几个必备的办公软件，什么娱乐软件都没装，恰逢两次停电，结果悲剧了，公司十几台电脑，除了这两台新电脑之外，虽然经历了非法断电关机，但是都能再重新启动，只有这两台饱受好评的国际大牌Dell，全部系统崩溃了，还原都还原不了，两台电脑里所有的文件都没了，按照客户电话指导的保存都保存不了，现在为止，还是按照客服指导的一台重新装了个系统，另一台到现在还没装好，按照客服跟我说的，可能新机自带的系统不完善，如果经历停电这样的非法关机，就极可能系统奔溃，然后又会循环往复的重新装系统，我想换个XP或者Windows7都不行，因为这是所谓最新的8代CPU，智能装windows10，我心里默默问候了Dell祖宗无数次了，只要偶发断电就要重装系统的电脑，你让老  子还要备一台发电机在旁边是吧，我花2千多配的组装机运行起来都飞快，你们这究竟是什么玩意，两台电脑给我造成了那么大的损失，***，没办法评价最少还要一颗星，***
533638,5,用着很不错  物流也快
105946,5,已经收到，还未调试，但是开机运行过，商家帮忙装了系统，服务周到，物流速度快！好评！
229280,1,买了就上当了，发票迟迟不给开，说什么不退货了才给开发票，#，退不退货是质量问题，发票应该正常给开，拿不退货做为开发票的条件。#
372576,1,此用户未填写评价内容
371093,5,好用！
412801,5,发货快，信任京东！
289668,3,快递小哥很好哦，帮忙安装好了没有装Office软件很心塞
307311,4,新购买的主机，确实快了，也静音。就是戴尔主机不给配线，还得自己买转换线，挺贵的机子，尽然没有配显示屏连接线，戴尔的机子也是醉了，给四星
424919,4,速度快，性能不错！就是卖家装系统后，少了不少螺丝！都没法安装到机柜上了。自己配的螺丝。
511096,5,还可以吧，这个价位的机器也就是办公用了
313419,4,还不错，就是不知道咋@系统
366632,4,赠品
12426,4,还可以，物有所值
292927,4,只有裸机，已经硬盘只有256，是我没认真看，不然就不会买了
457576,5,服务周到 货真价实 好评五星
471630,5,服务不错，用到现在没有出任何问题，感觉很好，大牌子就是不一样
248802,4,太坑了，说是双十一做活动，结果拿到本本我惊呆了，就只有本本，没有电脑包，没有鼠标。都是坑！
81593,1,安装不起打印机.都说系统Win10
49906,1,一句话点评：电脑质量有问题，不给5星好评就不配合解决问题，欺骗消费者详细评价：首先，收到的电脑有以下两个问题： 1，声卡没有更新，打开电脑居然放不声，吓我一跳，此问题自己解决了。2，买的1T+256G的配置，结果硬生生少了1T的机械硬盘。然后开始申述！申述过程转了3次客服，说了不下10次稍等，每次说完稍等后就没人理我了，得等很久我自己再去联系。第一次给的解决方案是是赔偿100。100元哪里去买1T的机械硬盘？？？很差的购物和使用体验。于是客服提出最多150，五星好评就赔偿170。。。的不要脸的要求申述一天后继续申述，最后提出赔偿300，我也勉强接受了，不要脸的来了，不给5星好评就不给赔偿。最后总结出该店的经营理念：质量不重要，用户体验不重要，坑蒙拐骗的5星好评才是最重要的，不知道该店有多少**的5星好评。后续继续找京东或者12315投诉，打击这样的不良商家，给同学们省省心。补充一下信息，本人法国留学，国庆期间买的，最近托朋友从国内带到法国，然后才开机验货，结果发现问题，由于在国外，退货维修等都非常不方便，申述期间也应对方要求证明了系统激活时间是第一次申述前几个小时，但客服一直无理要求5星评价！是可忍，孰不可忍
253491,4,win 10系统有点毛病，开机有时候开始菜单点击没反应，要在重庆
278158,4,开机试了一下，还可以，这个价钱也可以接受，用一段时间了再来追评。
247257,2,用了一个月后评论的，风扇散热声音超大，电脑有卡顿，觉得不值得这个价
65429,5,收到了。很好用，特别是老人玩~游戏很满意。
18043,5,用到现在 还是不错的
41245,4,清晰度不错，颜色太渣了。不过也对得起这个价格
385177,2,硬盘超慢，而且异响，商家不管，不给更换，三年上门也是假的，即使这样，我认了，以后不买这家商品，人品不好！吃亏算我倒霉！买个教训
115267,5,机器很小巧，不占地方，发货快，送了不少东西
19291,4,就那样吧，感觉旧旧的
178180,5,配置很好，京东物流特别快！真的惊喜这个速度，马上用上了，很愉快的购物体验，okok
211437,1,此用户未填写评价内容
456314,5,不错，京东发货就是快，包装也很小心！机器质量也不错，跟上面说的一样，很满意。
108962,5,很骚的电脑，可惜买回来没怎么用。
90539,5,很好用，配置很高的，画面也很清晰，反应速度很快，很满意。
106184,5,机箱很小巧 显示屏大小刚好  色彩也好 挺满意 发的顺丰快递
244961,1,说实话我很无语，虽说电脑不贵，但也不便宜。买来之后居然用不了办公软件。根本安装不了，然后联系卖家，也是处理不了，让我去找朋友。醉掉了。难道你们的技术人员解决不了这样的问题？
133837,5,"收到已经已经使用很不错哦,!"
132673,5,服务器用着不错，已经第二次购买了，到货速度快，客服人员态度很好，认真解答客户问题，给5?好评！
341239,5,宝贝收到了，看着很不错的样子，跟描述的一样，物流也很快
248812,4,今天打印不了了，无线和连线都不行，重新设置了也不行，难受，继续，加油
161770,4,内存不能够满足我的需求
298262,5,对生活帮助非常非常大，非常非常喜欢，感谢京东提供！
207783,3,还可以
479957,4,散热一般，没有想象的那么好，风扇响的一批不习惯键盘触感
450026,1,真它妈垃圾，键盘tab键是坏的，经常按下去不自动弹起，送的什么东西啊
145047,5,戴尔质量很好，工程师挑选的配置，完美运行，卖家的服务态度不错。
31110,3,如果我不找京东客服，从9月份到现在估计发票现在还欠着，因为我刷的信*用*卡，没发票无法报销，扣了我不少利息，以后不找这家了，还有，店家也没说明VGA要用转换头，这种转换头不顶用。
373453,1,实在不想吐槽，用户体验上给个差评，送来的电脑说是送的转接线，结果线不能用，说是顺丰又发了一根线很快就到，结果过了四五天没收到，打电话问原来是发错地方了，又说京东上买个转接头给我，现在主机和电脑之间靠一个VGA的转接头连着。
395939,5,还没用，多次购买了，卖家很好，值得信赖
402010,5,质量不错，很满意
104657,5,同事推荐的，他经常研究，算比较有新得，确实还不错。
159880,5,电脑产品非常好，这个配置不错，大品牌果然质量非常耐用
52642,1,用了两天就卡死机了&hellip;&hellip;速度好慢
345322,5,之前一直买戴尔的，因为服务好成了老客户。这次采购工作站，他们和我推荐了240不错！性能ok 价格合理
318101,5,不错，HP的产品就是好，作工精致，细节处理的好，配置强大，运行3D之类的大型作图软件十分流畅。
253628,4,商品与预期有出入，一万二配的不如之前8千的好用，不知道是什么原因，显示有点卡，不过东西是正品，商家让发回去调试，为什么不调试好了发给我，我在电脑城找人装了系统了，还是有显示卡顿的问题，算了，我在京东买第五台了，这次感觉有一点不是很满意，就这样先用，发回去也不行，设计师要用
264649,5,电脑挺好的 性价比挺高的 屏幕也挺大的。 电脑速度也很快 开机就用几秒钟 反应速度很快 玩游戏也不卡 一点都不卡
469106,3,买的低配的，6700   打个英雄联盟很热，这个系统真的**，很想重新装个系统，最蛋疼的，触摸板快捷键没有，很难受，重量确实重，不过这个买之前就知道，，，
150822,4,机器性能不错，运行速度快，快递速度相当快，是一次不错的购物感受。
78256,1,刚买三天就降价200，系统经常崩溃，而且是盗版，容易蓝屏，显卡为入门级显卡，基本玩不了什么大一点的游戏，商务用还可以吧，CPU强大，其他一般，慎购！
110681,4,电脑很好，快递也很及时，只是系统和驱动没装好，搞的我折腾了一个多星期，还以为是电脑质量有问题，最后去附近的维修店给了70元弄好了，用了快一周，很流畅！打个4星吧
145675,1,买来两个月时间不到，就开不开机，送回去返修。给力。
284696,1,@的32个G盘存10个的东西都不行复制个两三G的文件速度和蜗牛一样慢
62846,4,没想象的那么好，估计要动手能力强的比较适合，用几天再说
291741,5,惠普塔式服务器已经第二次购买，非常满意。
311429,4,商家服务好
497018,1,真的垃圾这款电脑
463165,3,自带的系统使用太卡了，是不是配置问题，不得已重装系统搞了半天，体验感比较差
468403,4,暂时还在使用用一段时间再来评价
49721,5,帮公司买的，很满意，谢谢卖家送的赠品
25053,4,不错！能对得起这个价格！
506396,1,最窝心的一次购物，11月4号下的单，4799;过了没一星期4599还送300的优惠券
394092,4,刚收到货，办公用够了外观感觉还可以，装的W7系统不太好用，
51035,1,买笔记本居然没有带鼠标的，#，差评，我买了那么多笔记本没有说不带鼠标的
